NAME : ORTEC-VRPTW-ASYM-752be4a9-d1-n957
TYPE : VRPTW-RT
DIMENSION : 958
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 145
NODE_COORD_SECTION
1	265	3100
2	1477	3039
3	945	2862
4	2598	897
5	271	4021
6	2451	1016
7	2177	1442
8	931	4155
9	2383	1086
10	1580	2924
11	1378	2734
12	2363	956
13	1254	3499
14	473	3714
15	611	3558
16	2164	1159
17	2427	1208
18	2332	1221
19	2795	709
20	2661	948
21	1524	3110
22	437	3954
23	1195	3002
24	2769	682
25	2841	639
26	2220	1189
27	1281	3036
28	2597	330
29	3064	723
30	842	3451
31	2427	1208
32	1048	3367
33	1580	2924
34	1034	3843
35	763	3217
36	545	3250
37	649	4065
38	92	4144
39	1906	2396
40	2538	929
41	526	3760
42	431	4172
43	1399	2931
44	2841	639
45	1709	3219
46	625	3358
47	2769	682
48	2450	1224
49	864	2954
50	1964	2247
51	388	3740
52	842	3451
53	2387	824
54	2290	1013
55	1432	2881
56	1678	2881
57	609	3346
58	327	4133
59	725	3398
60	163	4239
61	2363	956
62	1469	2909
63	2156	1286
64	2565	512
65	175	4170
66	1958	1415
67	1096	3935
68	2416	1000
69	494	3387
70	1048	3367
71	2450	1224
72	2518	1262
73	2545	622
74	526	3760
75	2213	1230
76	781	3339
77	553	3551
78	931	4155
79	1524	3110
80	1274	3967
81	601	3352
82	1244	2662
83	295	4420
84	2395	993
85	2636	1063
86	781	3339
87	350	4045
88	473	3714
89	1235	2571
90	1333	3081
91	507	3415
92	1924	2356
93	1344	2869
94	507	4118
95	1163	3447
96	1025	2613
97	1259	3803
98	955	4088
99	2493	1420
100	924	2831
101	1309	3835
102	1483	2832
103	1034	3847
104	1421	2854
105	215	3937
106	178	4063
107	1244	2662
108	2416	1000
109	1794	2476
110	579	3652
111	216	4059
112	2270	1433
113	2626	828
114	2237	1329
115	2324	1447
116	2188	917
117	1760	2961
118	2140	1390
119	3004	604
120	2597	330
121	470	4358
122	2412	1371
123	1580	2924
124	754	3297
125	175	4170
126	2181	1139
127	1053	3346
128	2390	817
129	1182	2923
130	271	4021
131	2188	917
132	1034	3847
133	2220	1189
134	609	3346
135	1221	3181
136	852	3086
137	669	3543
138	1980	1352
139	1254	3499
140	1096	3935
141	842	3451
142	1220	3353
143	1360	3037
144	437	3954
145	1487	3155
146	2084	1037
147	931	4155
148	578	3653
149	1760	2961
150	1667	2970
151	2167	1220
152	1244	2662
153	2332	1221
154	1557	3059
155	2663	1116
156	813	3508
157	2441	1271
158	597	3782
159	1244	2662
160	236	3978
161	1034	3847
162	2557	1042
163	1265	2943
164	2159	943
165	2290	1013
166	470	4358
167	542	3792
168	725	3398
169	1195	3063
170	1678	2540
171	1882	1407
172	2195	911
173	2416	1000
174	507	4118
175	1484	2806
176	1169	2806
177	1461	2970
178	1157	3365
179	435	3536
180	2846	889
181	1188	3245
182	473	3714
183	1627	3300
184	1964	2247
185	2324	1447
186	962	4137
187	1421	2854
188	864	2954
189	858	3308
190	234	4229
191	1378	2734
192	0	4040
193	2626	828
194	842	3451
195	787	3348
196	2213	1230
197	1254	3499
198	2237	1329
199	1416	3039
200	1171	2617
201	234	4229
202	2270	1433
203	1293	3322
204	850	4066
205	1808	2772
206	1557	3059
207	960	3510
208	510	3718
209	2841	639
210	1524	3110
211	296	4168
212	1274	3967
213	2832	666
214	1469	2909
215	507	4118
216	1919	3005
217	1309	3835
218	150	4241
219	106	4035
220	1387	2973
221	547	3827
222	1126	3053
223	1843	2947
224	771	4083
225	2800	752
226	333	3749
227	609	3346
228	934	3424
229	498	3481
230	2388	657
231	177	3840
232	516	4260
233	1176	2960
234	437	3954
235	543	3449
236	2557	1042
237	553	3551
238	299	4349
239	1015	2881
240	1113	3405
241	236	3978
242	960	3510
243	1352	2665
244	1188	3245
245	1163	3447
246	271	4021
247	543	3449
248	1520	3202
249	1589	2903
250	1835	2417
251	216	4059
252	473	3714
253	934	3424
254	1399	2931
255	2769	682
256	2543	1307
