NAME : ORTEC-VRPTW-ASYM-4fe9435f-d1-n955
TYPE : VRPTW-RT
DIMENSION : 956
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 145
NODE_COORD_SECTION
1	1191	0
2	425	338
3	3711	1152
4	511	218
5	4570	1296
6	2580	1227
7	1263	1012
8	3811	1117
9	3864	1399
10	1103	548
11	1860	924
12	1204	655
13	3924	1086
14	4251	1323
15	1795	508
16	1868	872
17	1231	753
18	4681	1203
19	2087	839
20	921	1106
21	4448	916
22	3617	1263
23	3974	1247
24	1841	692
25	1413	490
26	4184	1592
27	2101	1338
28	977	394
29	1454	610
30	3791	1296
31	1231	753
32	1184	665
33	1103	548
34	3693	978
35	4658	1383
36	1059	552
37	1043	1314
38	1127	413
39	313	262
40	0	354
41	4109	1148
42	4356	1012
43	1499	575
44	4759	1340
45	3996	1356
46	3552	775
47	1841	692
48	1041	416
49	784	469
50	4048	1196
51	2268	1219
52	3791	1296
53	5018	1035
54	2418	1051
55	1887	1011
56	1869	1008
57	483	304
58	2008	870
59	1837	605
60	1425	914
61	1204	655
62	1559	936
63	4707	1324
64	1229	496
65	1689	540
66	1586	1021
67	198	469
68	1271	548
69	1033	542
70	1184	665
71	1041	416
72	883	388
73	2554	1215
74	4109	1148
75	4786	1742
76	4356	1208
77	1597	873
78	5850	1141
79	4448	916
80	4378	1487
81	947	467
82	861	455
83	283	855
84	369	212
85	4022	1326
86	4356	1208
87	1056	438
88	4251	1323
89	4088	1401
90	1636	789
91	214	510
92	4802	1017
93	1561	889
94	368	445
95	859	435
96	462	299
97	3796	1272
98	4086	1526
99	1952	1410
100	100	710
101	4356	1595
102	3990	1260
103	3658	1083
104	1855	1004
105	3518	913
106	4032	1120
107	861	455
108	884	377
109	2077	1056
110	1718	868
111	1271	548
112	1783	921
113	3938	1349
114	4362	1356
115	1791	1171
116	4337	899
117	5850	1141
118	4251	1323
119	812	479
120	977	394
121	1521	767
122	3987	1101
123	653	455
124	1833	846
125	1689	540
126	1446	965
127	1647	1036
128	1775	735
129	4165	815
130	2573	1120
131	4337	899
132	3658	1083
133	363	670
134	483	304
135	1586	1021
136	3631	892
137	2496	1260
138	441	288
139	3924	1086
140	198	469
141	695	570
142	1704	1032
143	4369	1328
144	3617	1263
145	3853	1098
146	1056	438
147	5850	1141
148	4332	1577
149	3715	1272
150	2511	1078
151	4210	1139
152	861	455
153	3678	1036
154	4269	924
155	4866	1750
156	1872	975
157	1026	466
158	1018	578
159	861	455
160	947	467
161	3747	1041
162	1337	766
163	1276	570
164	285	295
165	2418	1051
166	1521	767
167	759	537
168	4707	1324
169	1750	912
170	859	435
171	1709	941
172	246	414
173	1271	548
174	368	445
175	3781	1225
176	1781	960
177	1735	961
178	1542	957
179	3431	1136
180	444	205
181	4339	1260
182	4251	1323
183	4305	1275
184	369	212
185	1791	1171
186	4490	1531
187	1773	907
188	784	469
189	0	354
190	4356	1595
191	4102	1343
192	1581	1395
193	3938	1349
194	3791	1296
195	1618	541
196	4195	1100
197	3924	1086
198	4362	1356
199	1940	923
200	76	655
201	1977	989
202	1783	921
203	2270	986
204	131	727
205	1822	847
206	4269	924
207	3957	1217
208	517	901
209	4448	916
210	4022	1326
211	3851	1226
212	959	683
213	1744	843
214	368	445
215	883	388
216	3707	1121
217	1190	437
218	1378	525
219	1631	998
220	3761	1106
221	1587	670
222	2573	1075
223	3654	1170
224	823	678
225	2101	1338
226	483	304
227	1874	707
228	698	335
229	4912	1066
230	4269	924
231	1325	681
232	1977	989
233	477	394
234	1622	783
235	1337	766
236	1597	873
237	4686	1356
238	3856	1057
239	2573	1195
240	1788	1047
241	5249	1673
242	1826	971
243	859	435
244	1622	783
245	3518	913
246	1983	662
247	165	622
248	1271	548
249	4251	1323
250	1874	707
251	1499	575
252	1841	692
253	3987	1101
254	1636	789
255	4356	1595
256	470	956
257	1408	880
258	832	491
259	1103	548
260	337	535
261	2607	1363
262	1798	757
263	1495	812
264	1126	410
265	3747	1041
266	1097	685
267	1903	1015
268	4577	1141
269	1583	791
270	4235	1454
271	4786	1011
272	171	357
273	1798	757
274	549	576
275	2418	1051
