NAME : ORTEC-VRPTW-ASYM-6563cca6-d1-n956
TYPE : VRPTW-RT
DIMENSION : 957
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 145
NODE_COORD_SECTION
1	1142	4506
2	1632	2579
3	1893	3845
4	2193	2276
5	1407	3536
6	1534	4638
7	1922	2272
8	640	5473
9	973	4871
10	1900	3948
11	1124	4160
12	225	6668
13	249	5985
14	1688	2207
15	1608	2287
16	1884	4741
17	1816	2706
18	1623	2654
19	1673	2248
20	1785	2895
21	1044	4619
22	1525	3289
23	1550	4361
24	1809	2684
25	1653	4234
26	1874	2454
27	1110	4559
28	1799	2350
29	1416	3556
30	1998	3476
31	1816	2706
32	1803	2567
33	1900	3948
34	1942	1861
35	1658	2710
36	1563	4219
37	1659	2207
38	1135	4488
39	1741	3179
40	1682	2010
41	1656	4904
42	1716	3222
43	1692	4090
44	1599	4305
45	2061	2000
46	1762	4689
47	1809	2684
48	2068	1908
49	1978	4661
50	1832	2669
51	1626	2229
52	1998	3476
53	1185	4148
54	1711	2174
55	1735	2282
56	1611	2363
57	223	5984
58	1854	3558
59	1994	4371
60	699	5223
61	225	6668
62	1458	2917
63	1299	4683
64	1597	2278
65	1761	2690
66	1654	2356
67	1828	2191
68	1959	3520
69	1151	4361
70	1803	2567
71	2068	1908
72	1311	4978
73	1306	3750
74	1656	4904
75	1672	3240
76	349	5555
77	1895	3720
78	1347	4239
79	1822	3131
80	2123	2199
81	1951	2347
82	1853	3466
83	1701	2319
84	1931	3170
85	1124	5152
86	1151	4361
87	1732	2424
88	1620	2233
89	1803	2138
90	1616	2598
91	1674	2607
92	1874	3701
93	1621	3440
94	1953	1927
95	1906	1957
96	1626	3538
97	1486	4634
98	1942	4151
99	1892	1952
100	1311	4978
101	850	4926
102	1972	1830
103	1636	4124
104	1652	2458
105	1128	4281
106	1999	2359
107	1853	3466
108	1959	3520
109	1956	3373
110	1438	4711
111	1959	3520
112	1875	1614
113	1247	4281
114	1641	3615
115	1989	1813
116	1583	3044
117	1347	4239
118	1688	2207
119	1747	2432
120	1799	2350
121	1589	4130
122	2067	1913
123	1585	3623
124	1633	2691
125	1294	3841
126	1902	1720
127	2030	1990
128	1592	3299
129	1957	1647
130	1058	4279
131	1583	3044
132	1636	4124
133	1874	2454
134	223	5984
135	2039	1690
136	1681	3532
137	2047	2232
138	1667	2325
139	249	5985
140	1828	2191
141	1998	3476
142	2008	1699
143	1227	4082
144	1525	3289
145	1902	1810
146	1732	2424
147	640	5473
148	1651	4047
149	294	5571
150	1749	3198
151	1737	2904
152	1853	3466
153	1687	3027
154	212	5993
155	1517	4314
156	1922	2272
157	1920	3972
158	1676	1814
159	1853	3466
160	1951	2347
161	1636	4124
162	1853	2983
163	1592	3299
164	2018	3468
165	1711	2174
166	1589	4130
167	1897	3744
168	1994	4371
169	1726	2118
170	1865	2080
171	1868	2323
172	2011	1767
173	1959	3520
174	1953	1927
175	1767	3115
176	1645	3079
177	1437	2535
178	1896	1841
179	539	5795
180	1728	2254
181	1897	2166
182	1688	2207
183	1989	2006
184	1931	3170
185	1989	1813
186	1544	4206
187	1639	2383
188	1978	4661
189	1682	2010
190	850	4926
191	1124	4160
192	1474	4648
193	1247	4281
194	1953	4882
195	1808	3468
196	2011	3338
197	1227	4082
198	1641	3615
199	2097	2194
200	1573	2149
201	1659	3910
202	1875	1614
203	1573	2581
204	1186	4514
205	1788	3372
206	212	5993
207	1410	3538
208	1915	2234
209	1653	4234
210	1044	4619
211	1156	4974
212	2123	2199
213	2174	2258
214	1538	3201
215	1953	1927
216	2009	2083
217	1640	2354
218	1849	3105
219	1920	2012
220	1662	3031
221	1168	3875
222	1966	3859
223	1790	2291
224	1585	2243
225	1626	3538
226	1490	4404
227	223	5984
228	1671	2279
229	1583	2323
230	2156	2478
231	1313	3749
232	1894	3062
233	1659	3910
234	1525	3289
235	1345	3814
236	1853	2983
237	1895	3720
238	1278	4251
239	1623	2654
240	1519	4622
241	1846	3120
242	1410	3538
243	1995	2443
244	212	5993
245	1906	1957
246	1407	3536
247	1345	3814
248	1128	4281
249	1883	3714
250	2093	2303
251	1560	4446
252	1688	2207
253	1671	2279
254	1692	4090
255	1809	2684
256	1921	3411
257	1616	2598
258	850	4926
