NAME : ORTEC-VRPTW-ASYM-55a26fb1-d1-n957
TYPE : VRPTW-RT
DIMENSION : 958
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 200
NODE_COORD_SECTION
1	3810	4860
2	3718	5326
3	568	678
4	4952	6168
5	5020	6176
6	1587	1776
7	4464	5698
8	3872	4587
9	3984	3348
10	1728	3299
11	2406	3889
12	4177	5304
13	2673	2141
14	486	386
15	2298	3780
16	3219	5121
17	4049	5729
18	2557	2291
19	4637	4947
20	229	320
21	4613	3361
22	3223	2326
23	2406	3889
24	3084	5273
25	2907	2929
26	2589	3268
27	1830	3335
28	2695	1854
29	1771	2987
30	2354	1507
31	4049	5729
32	4155	5482
33	1728	3299
34	2207	1696
35	936	2030
36	3395	2313
37	3719	4357
38	1248	1239
39	4613	3550
40	1169	690
41	3421	5811
42	4212	5663
43	3257	5719
44	4692	6145
45	2342	3648
46	4091	4745
47	3084	5273
48	5032	3759
49	4672	4482
50	1235	1889
51	2633	1768
52	2354	1507
53	4755	4699
54	4428	5774
55	3734	3262
56	3528	2666
57	5096	5821
58	1891	3587
59	4329	5780
60	1028	2395
61	1357	3173
62	1749	3519
63	82	0
64	1788	3361
65	3707	4698
66	359	67
67	1418	2986
68	1049	1792
69	1507	1949
70	4155	5482
71	5032	3759
72	1081	1651
73	4196	5981
74	3421	5811
75	2284	1577
76	1430	3188
77	1364	1418
78	1557	2083
79	4613	3361
80	1007	1180
81	5335	5206
82	1164	1922
83	4662	5996
84	1235	1889
85	3998	5316
86	1430	3188
87	2755	5170
88	486	386
89	2278	3524
90	1872	3792
91	1453	1540
92	3095	3945
93	4082	5635
94	4530	5398
95	241	174
96	2038	3732
97	4747	3881
98	4852	6065
99	930	1892
100	1081	1651
101	3517	3508
102	2506	1796
103	3998	5316
104	1255	1740
105	832	2013
106	4823	5562
107	1164	1922
108	1049	1792
109	1191	2669
110	4020	3264
111	1049	1792
112	4857	6492
113	1860	1994
114	3795	4695
115	899	715
116	3028	1985
117	1557	2083
118	4303	3928
119	1753	2644
120	2695	1854
121	2361	1590
122	3707	5235
123	1728	3299
124	998	483
125	3707	4698
126	2912	1870
127	3495	4170
128	2769	4120
129	4594	5938
130	1078	1329
131	3028	1985
132	1192	1506
133	2589	3268
134	5096	5821
135	4828	4110
136	184	164
137	1705	1525
138	1393	2872
139	2673	2141
140	1418	2986
141	2354	1507
142	1188	1336
143	3319	2045
144	3223	2326
145	4316	5230
146	2755	5170
147	1557	2083
148	3843	4529
149	3681	2986
150	1028	1123
151	3889	5394
152	1164	1922
153	2557	2291
154	2773	4345
155	2302	1413
156	4464	5698
