NAME : ORTEC-VRPTW-ASYM-dd43a785-d1-n900
TYPE : VRPTW-RT
DIMENSION : 901
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 145
NODE_COORD_SECTION
1	4695	2872
2	4403	1767
3	5830	2393
4	3696	1705
5	5675	1842
6	2272	1433
7	5951	2518
8	4512	1444
9	3216	1507
10	3156	1812
11	2667	1669
12	5448	1891
13	1129	621
14	6138	2392
15	2920	1606
16	3883	997
17	2300	1451
18	1660	795
19	3953	2017
20	4589	1943
21	4345	1698
22	4439	2045
23	4375	1749
24	4095	1923
25	4175	2195
26	2006	883
27	3808	1322
28	3929	1789
29	4019	1523
30	5010	2608
31	4137	1882
32	4028	1331
33	3156	1812
34	4387	1585
35	4241	1786
36	5513	2683
37	2745	1163
38	3227	1626
39	3714	1771
40	4844	2131
41	2003	1302
42	5603	2485
43	4486	1472
44	1998	1483
45	5642	1831
46	1042	647
47	4095	1923
48	5234	2307
49	4032	2062
50	3389	1120
51	3528	1125
52	4200	1736
53	5922	2473
54	3935	1959
55	4210	1655
56	2878	1573
57	4426	1644
58	3690	1974
59	4250	1912
60	5895	2699
61	4239	2169
62	5275	2478
63	1589	704
64	4495	1919
65	5332	2451
66	1936	1275
67	1854	1074
68	2029	819
69	4207	1884
70	4028	1331
71	5234	2307
72	2824	1588
73	3895	1237
74	3609	827
75	1166	348
76	4570	2136
77	2771	1319
78	5451	2546
79	4312	1530
80	2916	1275
81	828	544
82	5089	2412
83	5050	1319
84	1256	829
85	1068	857
86	2337	1548
87	5310	2405
88	6138	2392
89	3100	1093
90	2808	1545
91	3048	1253
92	1256	1000
93	2856	1427
94	2691	1555
95	3330	1308
96	1867	1466
97	2302	1419
98	268	364
99	2204	893
100	2834	1538
101	1242	870
102	5695	2845
103	3465	1092
104	3850	1430
105	4684	1552
106	3149	952
107	3637	1799
108	5299	2334
109	1265	384
110	4155	2153
111	3952	1910
112	4422	1756
113	4965	2161
114	1179	1163
115	1856	1069
116	2577	1304
117	1641	1384
118	2619	1443
119	2622	1607
120	1512	626
121	2570	1644
122	2936	1541
123	5954	2402
124	853	730
125	5711	2356
126	4168	1562
127	4121	1560
128	1423	1153
129	1504	733
130	6004	2458
131	2577	1304
132	3495	1168
133	2908	1566
134	4188	1631
135	4371	1726
136	4760	2289
137	2703	1584
138	739	754
139	1129	621
140	1854	1074
141	4124	1667
142	5669	2652
143	4383	1793
144	4190	1165
145	4992	1295
146	5310	2405
147	5451	2546
148	5772	2689
149	5774	2685
150	4801	1728
151	4378	1743
152	3637	1799
153	1350	446
154	4601	2181
155	4812	1956
156	5203	2285
157	343	44
158	2089	815
159	5089	2412
160	828	544
161	2888	1374
162	4236	2040
163	5962	2361
164	5524	1811
165	3935	1959
166	2538	1580
167	4931	2540
168	5559	1772
169	3388	1570
170	3350	1256
171	881	243
172	4192	1390
173	2029	819
174	2691	1555
175	4597	1540
176	2927	1080
177	3960	1633
178	991	713
179	566	22
180	1055	538
181	4104	1602
182	6138	2392
183	3053	1249
184	4103	1283
185	4231	1560
186	5560	1721
187	4136	1659
188	4032	2062
189	4844	2131
190	1321	672
191	2667	1669
192	5200	2481
193	2620	1554
194	4200	1736
195	3699	1316
196	1166	348
197	4366	1588
198	4517	1955
199	4102	1699
200	2520	1371
201	1010	615
202	4113	1482
203	4678	1624
204	5718	2520
205	4135	1713
206	5532	2627
207	1464	924
208	2897	1569
209	1998	1483
210	4345	1698
211	1026	192
212	2916	1275
213	5395	1765
214	3162	1192
215	2691	1555
216	5647	2013
217	4674	1664
218	1291	806
219	3418	1176
220	4363	1685
221	3658	1148
222	4389	1894
223	2335	1346
224	2567	1309
225	5053	2357
226	3263	1307
227	5791	2924
228	5240	2425
229	3952	1796
230	1745	1174
231	4741	1690
232	1576	1318
233	4366	1902
234	4439	2045
235	4297	1828
236	4236	2040
237	3269	1809
238	5745	2444
239	2926	1318
240	4060	1379
241	1314	995
242	4060	1515
243	2804	1563
244	5443	2664
245	3330	1308
246	3430	1139
247	4297	1828
248	4684	1552
249	1442	547
250	5075	2384
251	5069	2124
252	6138	2392
253	1035	857
254	4486	1472
255	3637	1799
256	2909	1405
257	2808	1545
258	1321	672
259	5618	1790
260	1890	1145
261	5067	2549
262	2748	1144
263	5277	2308
264	3756	1812
265	3560	1180
