NAME : ORTEC-VRPTW-ASYM-7101755b-d1-n896
TYPE : VRPTW-RT
DIMENSION : 897
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 160
NODE_COORD_SECTION
1	2635	5076
2	4950	5579
3	2054	5642
4	2052	6652
5	3309	3957
6	3128	5636
7	4361	4182
8	3774	3625
9	2970	5743
10	1753	5955
11	5479	3371
12	4055	4609
13	5299	2715
14	5993	2509
15	5360	3469
16	5369	3137
17	2763	5853
18	1522	6737
19	5271	2833
20	5235	2850
21	1515	6470
22	2828	4961
23	3210	6706
24	3394	3651
25	5102	2713
26	5793	2166
27	2643	6903
28	2985	4286
29	2787	5567
30	2848	6526
31	4327	4771
32	4560	4091
33	1753	5955
34	2998	6467
35	5717	3092
36	2282	7191
37	3895	3512
38	5250	2824
39	2774	5220
40	4181	6816
41	2379	6721
42	3436	3781
43	1918	6004
44	5741	2823
45	5956	2210
46	4813	2215
47	3394	3651
48	2299	5349
49	2851	4126
50	3572	4130
51	5812	3000
52	2368	5790
53	1326	7376
54	1981	6061
55	3573	3836
56	1250	6771
57	3071	3954
58	3240	4100
59	1714	7174
60	1274	7069
61	3485	3908
62	2931	5699
63	1309	6901
64	1274	7489
65	3011	4049
66	3679	3441
67	3023	4400
68	3579	3563
69	4514	2754
70	3751	3602
71	2299	5349
72	1629	7870
73	5488	3848
74	2379	6721
75	4037	6124
76	1996	6386
77	2500	5978
78	5536	1730
79	1515	6470
80	3554	4896
81	1825	7045
82	5151	2503
83	3873	3474
84	3130	4637
85	2924	6664
86	1996	6386
87	3939	4300
88	3114	5469
89	4673	5002
90	5091	4125
91	2721	5687
92	3612	3524
93	2500	5978
94	3318	4341
95	4721	4284
96	5868	3140
97	5492	1794
98	5213	2274
99	3423	3860
100	2629	6731
101	3003	5644
102	4659	2514
103	3594	3739
104	2774	6493
105	3348	3499
106	3304	3927
107	5151	2503
108	3579	3563
109	3427	5087
110	4612	2397
111	1641	6657
112	3512	3533
113	2663	7045
114	2260	6844
115	5730	1597
116	2998	6467
117	5536	1730
118	5993	2509
119	5483	1630
120	5259	2692
121	3981	5654
122	2577	5733
123	3408	5474
124	5024	4215
125	3011	4049
126	5991	2878
127	3128	6605
128	2699	6832
129	3514	3887
130	2344	7159
131	2998	6467
132	2885	6544
133	4099	3489
134	6031	2626
135	3113	5622
136	5038	4151
137	3191	6929
138	2343	7013
139	5299	2715
140	3023	4400
141	2848	6526
142	2167	6750
143	3770	3389
144	2828	4961
145	2124	6587
146	3939	4300
147	5536	1730
148	3353	4835
149	3197	4249
150	3774	3320
151	3176	3898
152	5151	2503
153	3442	3958
154	1481	6803
155	4197	4405
156	2008	6870
157	3408	3899
158	1411	7054
159	2158	6196
160	1825	7045
161	2885	6544
162	3389	4687
163	5505	2407
164	2990	5688
165	1981	6061
166	3981	5654
167	1660	6581
168	1309	6901
169	3522	3860
170	3612	3959
171	3297	5030
172	3475	4806
173	3579	3563
174	3318	4341
175	3313	4920
176	1990	6914
177	1376	7081
178	2596	6018
179	2509	6460
180	2710	6997
181	4421	4586
182	5993	2509
183	2592	6555
184	1868	5903
185	5730	1597
186	2923	6824
187	3343	4098
188	2851	4126
189	4181	6816
190	1881	6476
191	5479	3371
192	3103	4352
193	2663	7045
194	2368	5790
195	1099	7465
196	4037	6124
197	5299	2715
198	2868	4073
199	4269	5152
200	2472	7146
201	3930	4893
202	1543	7768
203	2020	6615
204	2687	6456
205	5272	2665
206	1481	6803
207	2724	5849
208	6102	1836
209	5741	2823
