NAME : ORTEC-VRPTW-ASYM-4f179ccb-d1-n897
TYPE : VRPTW-RT
DIMENSION : 898
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 145
NODE_COORD_SECTION
1	2217	3540
2	906	2157
3	2003	3353
4	808	1844
5	842	1664
6	1799	3516
7	2011	3451
8	570	1626
9	1260	2268
10	1059	2231
11	2018	3295
12	969	1972
13	1556	3034
14	1759	3509
15	954	2018
16	563	1599
17	387	1985
18	1442	3606
19	1376	3135
20	620	1690
21	1556	3096
22	1266	2711
23	2051	4127
24	980	1897
25	1464	2761
26	1120	2813
27	1159	2142
28	808	1936
29	1823	3313
30	2469	3450
31	387	1985
32	1002	1962
33	923	2270
34	1400	2535
35	1734	3518
36	1755	3962
37	652	2079
38	587	1710
39	1402	3469
40	881	1869
41	1404	3029
42	1329	2406
43	771	1548
44	1470	3301
45	721	1689
46	874	1811
47	1089	1974
48	1540	2728
49	906	2299
50	3067	4006
51	1079	2186
52	1436	3184
53	795	1974
54	2244	3303
55	792	1872
56	1395	3406
57	598	2112
58	754	1764
59	1452	2730
60	535	1708
61	969	1972
62	1515	3136
63	1695	2993
64	1636	3496
65	1237	2338
66	991	2375
67	2005	3238
68	950	1909
69	1607	3102
70	896	2209
71	1540	2728
72	1915	2994
73	1565	3800
74	1404	3029
75	1091	2402
76	1004	2181
77	1503	2889
78	599	1750
79	1556	3096
80	1680	3405
81	1473	3350
82	980	1897
83	908	1846
84	2350	3380
85	799	1709
86	1004	2181
87	1145	2324
88	1759	3509
89	1901	2894
90	2369	3322
91	1806	3449
92	2105	3848
93	1503	2889
94	1504	2898
95	748	1874
96	1517	2392
97	1266	2680
98	1619	3048
99	672	2032
100	1915	2994
101	715	1834
102	561	1607
103	1684	3438
104	1176	2083
105	1349	2075
106	1497	2841
107	980	1897
108	954	1943
109	1976	3597
110	1083	1907
111	950	1909
112	1203	2546
113	1425	3316
114	1470	3087
115	660	2006
116	928	1980
117	599	1750
118	1759	3509
119	562	1903
120	808	1936
121	1604	3000
122	1738	3450
123	923	2270
124	2101	3263
125	1237	2338
126	714	1719
127	1444	2509
128	570	2356
129	1615	2645
130	842	1664
131	928	1980
132	1684	3438
133	1591	3642
134	1493	3189
135	1529	3165
136	1425	2978
137	1800	3523
138	1250	2679
139	1556	3034
140	2005	3238
141	2469	3450
142	1397	2358
143	1856	3639
144	1266	2711
145	610	1745
146	1145	2324
147	599	1750
148	557	1942
149	2073	3661
150	731	1592
151	1194	2667
152	980	1897
153	1442	3606
154	2143	3392
155	1845	3502
156	2039	3470
157	1603	2966
158	624	1589
159	1135	1908
160	1473	3350
161	1684	3438
162	631	1617
163	570	2356
164	1771	3447
165	2244	3303
166	1604	3000
167	403	1927
168	1452	2730
169	1692	2894
170	789	1967
171	985	2414
172	1087	2867
173	950	1909
174	1504	2898
175	1075	2919
176	592	2217
177	1120	2206
178	473	1544
179	1062	2761
180	1218	3140
181	2015	3557
182	1759	3509
183	1556	3309
184	1222	2331
185	660	2006
186	2011	3451
187	1076	2054
188	906	2299
189	881	1869
190	715	1834
191	2018	3295
192	741	1668
193	1425	3316
194	1436	3184
195	1987	3499
196	2040	3863
197	1856	3639
198	1470	3087
199	3139	4027
200	1365	3226
201	1620	3338
202	1203	2546
203	1384	2891
204	2050	3611
205	527	1453
206	2143	3392
207	1328	2788
208	1343	3073
209	1470	3301
210	1556	3096
211	1638	3000
212	1388	2646
213	1317	3194
214	1580	2963
215	764	1977
216	519	1842
217	3165	4055
218	2928	3977
219	1059	2231
220	540	1479
221	861	2011
222	1538	3125
223	1156	2235
224	1860	3526
225	3634	4297
226	1467	2905
227	1493	3189
228	1918	3583
229	1263	3115
230	1089	1974
231	2143	3392
232	949	1776
233	1580	2963
234	1266	2711
235	1538	3125
236	631	1617
237	926	1763
238	1627	3793
239	1545	3459
240	2015	3668
241	1473	3350
242	1328	2788
243	3106	3923
244	2334	3337
245	748	1874
246	1689	3093
247	1538	3125
248	1349	2075
249	806	2366
250	1884	3421
251	950	1909
252	1759	3509
253	1968	3651
254	771	1548
255	980	1897
256	1318	2993
257	2369	3322
258	715	1834
259	1073	2864
260	958	2011
261	1266	2680
262	1059	2231
263	750	2190
264	678	1744
265	1022	2013
266	1604	3000
267	1784	3504
268	1684	3438
269	861	2011
270	1076	2054
271	1051	1939
272	886	1796
273	1410	2910
274	954	1943
275	1156	2258
276	1860	3526
277	1811	3492
278	2244	3303
279	666	2005
280	1759	3509
281	1408	3341
282	1008	2798
283	1408	3341
284	1059	2231
285	1976	3597
286	519	1842
287	742	1835
288	771	1548
289	980	1897
290	958	2011
291	1388	2646
292	928	1980
293	1515	3136
294	1529	3165
295	1091	2402
296	1231	2496
297	2087	4060
298	1262	2718
299	3067	4006
300	1684	3438
301	847	2059
302	1084	2738
303	1470	3301
304	1173	2293
305	1607	3102
306	660	2006
307	1363	2659
308	610	1745
309	1802	3629
310	1517	2392
311	1452	2730
312	2015	3668
313	861	2011
314	1237	2338
315	2143	3392
316	1089	1974
317	1515	3136
318	1470	3301
319	2010	3069
320	1556	3309
321	472	1507
322	1404	3029
323	1010	1912
324	754	1764
325	1556	3096
326	557	1942
327	981	2037
328	1037	2004
329	1266	2680
330	1874	3289
331	754	1764
332	528	1654
333	2761	3800
334	1009	1860
335	1425	2978
336	1098	2807
337	518	1779
338	1087	2867
339	390	1453
340	588	2021
341	1089	1974
342	427	2057
343	1875	3679
344	1660	3105
345	2005	3238
346	2301	3471
347	1191	2182
348	772	1816
349	390	1453
350	3131	4004
351	1603	2966
352	721	1731
353	1695	2993
354	2350	3380
355	597	1859
356	1556	3034
357	1856	3639
358	1397	2358
359	2030	3548
360	1619	3048
361	1965	4087
362	1545	3459
363	527	1453
364	3067	4006
365	1771	3447
366	984	2364
367	1556	3309
368	1017	1907
369	1208	2481
370	1051	1939
371	944	1742
372	1540	2728
373	1047	2717
374	1167	2326
375	689	1744
376	2928	3977
377	1482	2835
378	592	2217
379	1322	2747
380	1800	3510
381	1513	3263
382	1173	2293
383	1172	2060
384	1594	3632
385	949	1776
386	1548	3132
387	991	2375
388	569	1798
389	1425	3316
390	2010	3069
391	1692	2894
392	1120	2813
393	1235	2587
394	535	1708
395	1738	3450
396	1695	2993
397	1915	2994
398	2334	3337
399	1467	2905
400	403	1927
401	1084	2738
402	1958	3519
403	631	2309
404	1120	2206
405	1695	2993
406	1491	3180
407	570	1626
408	403	1927
409	754	1764
410	666	2005
411	2001	3137
412	666	2005
413	908	1846
414	890	2167
415	1033	1970
416	1755	3962
417	681	1846
418	920	1910
419	2018	3295
420	1317	3194
421	1854	3374
422	1260	2268
423	3165	4055
424	857	2083
425	776	1960
426	1120	2206
427	1230	2207
428	3139	4027
429	1194	2667
430	930	2195
431	890	2167
432	1208	2481
433	2191	3336
434	1263	3115
435	1824	3167
436	2006	3729
437	806	2366
438	1035	2035
439	1630	3620
440	1503	2889
441	2317	3608
442	1759	3509
443	650	1939
444	557	1942
445	1011	1748
446	610	1745
447	1564	3303
448	1589	3508
449	1011	1748
450	1329	2406
451	882	2135
452	3495	4364
453	881	1869
454	1879	3543
455	1216	2765
456	748	1874
457	666	1642
458	1823	3313
459	1322	2237
460	681	1846
461	1684	3438
462	2135	3476
463	1761	3498
464	1260	2268
465	1329	2406
466	692	2155
467	1414	2181
468	721	1731
469	590	1451
470	2469	3450
471	1010	1912
472	1218	2560
473	789	1967
474	1608	3342
475	1436	3184
476	958	2011
477	741	1668
478	1660	3105
479	1521	3364
480	2003	3353
481	1120	2206
482	1087	2867
483	472	1507
484	954	2018
485	1493	2932
486	1462	2526
487	1845	3502
488	987	2756
489	896	2209
490	1098	2807
491	935	1885
492	1103	2739
493	1089	2106
494	2001	3137
495	1005	2384
496	1425	3316
497	590	1451
498	906	2157
499	387	1985
500	1459	2849
501	1011	1959
502	1047	2717
503	1619	3048
504	1689	3093
505	764	1977
506	906	2299
507	3139	4027
508	754	2329
509	2011	3451
510	631	2309
511	1708	3174
512	1504	2898
513	1556	3309
514	1554	3153
515	599	1750
516	557	1942
517	557	1528
518	1564	3303
519	2018	3295
520	1328	2788
521	2244	3303
522	563	1599
523	920	1910
524	1521	3364
525	1556	3034
526	1615	2645
527	1771	3447
528	692	2155
529	1649	3583
530	2073	3661
531	1410	3161
532	752	1953
533	1515	3136
534	1875	3679
535	1120	2813
536	896	2209
537	2005	3238
538	2115	3735
539	951	2185
540	1218	3140
541	874	1811
542	982	1935
543	1464	2761
544	824	1891
545	1022	2013
546	403	1927
547	1403	3478
548	1410	2910
549	1759	3509
550	857	2083
551	754	1764
552	1294	2556
553	1222	2331
554	1425	2978
555	640	1790
556	427	2057
557	1932	3169
558	1234	2929
559	2005	3238
560	741	1668
561	972	1893
562	2039	3470
563	806	2366
564	1349	2075
565	1194	2667
566	1145	2324
567	1462	2526
568	427	2057
569	1365	3123
570	1093	2075
571	1260	2617
572	969	1972
573	1660	3105
574	1544	3585
575	1073	2864
576	1035	2035
577	1167	2326
578	920	1910
579	640	1790
580	1513	3263
581	519	1842
582	1400	2535
583	1636	3496
584	1738	3450
585	1191	2182
586	1388	2646
587	954	2018
588	969	1972
589	1089	1974
590	1008	2798
591	1425	3316
592	958	2011
593	1556	3034
594	1087	2867
595	1266	2680
596	3025	4026
597	1070	2813
598	1403	3478
599	1033	1970
600	1802	3629
601	1037	2004
602	1823	3313
603	969	1972
604	562	1903
605	1004	1858
606	691	2183
607	808	1936
608	785	1894
609	1886	3492
610	640	1790
611	1603	2966
612	1234	2929
613	928	1980
614	2301	3471
615	1684	3438
616	2317	3608
617	1523	3388
618	842	1664
619	1901	2894
620	1408	3341
621	2015	3557
622	890	2167
623	1250	2679
624	1620	3338
625	2379	3638
626	1638	3000
627	1660	3105
628	1266	2680
629	1145	2324
630	1349	2075
631	867	1908
632	785	1894
633	1342	3165
634	692	2155
635	1603	3626
636	2135	3476
637	1342	2869
638	881	1869
639	1684	3438
640	1976	3597
641	842	1664
642	2251	3416
643	2011	3451
644	954	1943
645	857	2083
646	2006	3729
647	1425	3316
648	1802	3629
649	886	1796
650	1680	3405
651	1209	2566
652	2010	3069
653	728	1960
654	1167	2326
655	681	1846
656	598	2112
657	570	1626
658	1771	3447
659	3106	3923
660	1076	2054
661	1266	2711
662	1037	2004
663	1565	3171
664	1216	2765
665	403	1927
666	563	1599
667	1075	2919
668	764	1977
669	1083	1907
670	1016	2012
671	2369	3322
672	1564	3303
673	776	1960
674	2011	3451
675	3169	4168
676	614	1784
677	1503	2889
678	528	1654
679	930	2195
680	1556	3309
681	754	1770
682	935	1885
683	2151	3769
684	1342	3165
685	528	1654
686	1004	2181
687	969	1972
688	1473	3350
689	1761	3498
690	1875	3679
691	1636	2831
692	1436	3184
693	752	1953
694	1363	2659
695	1607	3102
696	3495	4364
697	1627	3793
698	1203	2546
699	1741	3011
700	1076	2054
701	1462	2526
702	728	1960
703	714	1719
704	1638	3000
705	1741	3011
706	799	1709
707	1262	2718
708	1523	3388
709	984	2364
710	1918	3583
711	1619	3048
712	1987	3499
713	3495	4364
714	1002	1962
715	2369	3322
716	748	1874
717	569	1798
718	2151	3769
719	1464	2761
720	1414	2181
721	1755	3962
722	1266	2145
723	3458	4056
724	1515	3136
725	1263	3115
726	981	2037
727	557	1942
728	1083	1907
729	1410	2910
730	1680	3405
731	1047	2717
732	2761	3800
733	1860	3526
734	1554	3153
735	1493	3189
736	1932	3169
737	785	1894
738	1442	3606
739	1660	3105
740	1470	3301
741	2317	3608
742	1965	4087
743	1886	3492
744	1565	3171
745	896	2209
746	1860	3526
747	1545	3459
748	592	2217
749	1580	2963
750	1062	2761
751	951	2185
752	1932	3169
753	1580	2963
754	569	1798
755	1250	2679
756	1823	3313
757	874	1811
758	566	1693
759	909	1917
760	1167	2326
761	962	1809
762	2015	3668
763	1230	2207
764	1319	2476
765	982	1935
766	1388	2646
767	1507	2795
768	1108	2331
769	1467	2905
770	1649	3583
771	1741	3011
772	1564	3303
773	482	1452
774	1414	2937
775	1059	2231
776	892	2140
777	1294	2556
778	2464	3538
779	638	2117
780	1608	3342
781	1856	3639
782	1322	2747
783	807	2284
784	689	1744
785	692	2155
786	472	1507
787	1234	2929
788	882	2135
789	620	1690
790	1266	2884
791	1875	3679
792	750	2190
793	672	2032
794	1755	3962
795	1636	2831
796	2191	3336
797	1638	3000
798	1504	2898
799	1875	3679
800	535	1708
801	1503	2889
802	1755	3962
803	1451	2540
804	768	1891
805	1266	2884
806	592	2217
807	2005	3238
808	2087	4060
809	1515	2406
810	867	1908
811	908	1846
812	1489	2729
813	1173	2475
814	587	1710
815	1603	3626
816	1811	3492
817	882	2135
818	1263	3115
819	1337	2677
820	867	1908
821	1397	2358
822	728	1960
823	1218	3140
824	1556	3309
825	882	2135
826	2105	3848
827	768	1891
828	2039	3470
829	928	1802
830	969	1972
831	930	2195
832	1958	3519
833	1470	3301
834	1172	2060
835	1515	3136
836	858	1960
837	1328	2788
838	1365	3123
839	2018	3295
840	867	1908
841	1363	2659
842	3495	4364
843	1734	3518
844	1473	3350
845	590	1451
846	987	2756
847	666	1642
848	1173	2755
849	1216	2765
850	1322	2237
851	1173	2475
852	908	1846
853	1266	2680
854	1879	3543
855	1604	3000
856	1173	2293
857	785	1894
858	1864	3515
859	1565	3800
860	1218	2560
861	2411	3497
862	1529	3165
863	3169	4168
864	2050	3611
865	930	2195
866	1607	3102
867	1922	3473
868	754	2329
869	1172	2060
870	962	1809
871	1856	3639
872	1856	3639
873	1266	2711
874	1755	3962
875	1922	3473
876	1482	2835
877	752	1953
878	1627	3793
879	1319	2476
880	541	1513
881	1216	2765
882	1002	1962
883	2115	3735
884	1968	3651
885	570	1626
886	1409	2970
887	1799	3516
888	1075	2919
889	728	1960
890	1266	2145
891	944	1742
892	1915	2994
893	1409	2970
894	2039	3470
895	1294	2556
896	923	2270
897	1218	2560
898	2040	3863
DEMAND_SECTION
1	0
2	5
3	7
4	6
5	5
6	6
7	5
8	5
9	6
10	11
11	4
12	2
13	11
14	5
15	5
16	5
17	7
18	7
19	11
20	8
21	5
22	7
23	6
24	8
25	3
26	6
27	9
28	4
29	6
30	3
31	9
32	7
33	3
34	6
35	9
36	7
37	7
38	6
39	4
40	2
41	7
42	10
43	4
44	4
45	7
46	5
47	7
48	5
49	9
50	3
51	6
52	3
53	5
54	4
55	3
56	12
57	7
58	8
59	10
60	3
61	7
62	5
63	3
64	7
65	5
66	8
67	3
68	10
