NAME : ORTEC-VRPTW-ASYM-1cd538a9-d1-n954
TYPE : VRPTW-RT
DIMENSION : 955
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 135
NODE_COORD_SECTION
1	4113	2312
2	4195	2197
3	2475	3047
4	2097	2378
5	1577	2911
6	3696	3358
7	2218	2965
8	5553	1635
9	2341	2906
10	4271	2391
11	2150	2983
12	5961	1226
13	3946	3349
14	2528	3005
15	5458	2201
16	5391	2601
17	3587	2483
18	2426	2745
19	2912	2710
20	6349	1231
21	1840	3492
22	3602	2983
23	5278	3078
24	4863	2878
25	2472	2791
26	5282	2648
27	3058	2233
28	2532	3044
29	1870	2900
30	2433	2774
31	3587	2483
32	2848	2371
33	4271	2391
34	1469	3195
35	6355	597
36	5182	2971
37	5503	2629
38	4778	2399
39	3062	2485
40	2269	3345
41	5882	2874
42	1910	3232
43	5189	2992
44	2128	2784
45	1157	3696
46	2927	3107
47	4863	2878
48	2479	2934
49	2273	3216
50	5391	2672
51	1387	4150
52	2433	2774
53	2637	3246
54	4915	1844
55	1443	3590
56	5041	3057
57	6327	1660
58	2183	3458
59	2915	2616
60	1917	2427
61	3218	2518
62	4219	2133
63	2126	3503
64	2441	3091
65	2100	3165
66	2128	3353
67	2376	3219
68	2648	2943
69	5973	1434
70	2848	2371
71	2479	2934
72	2117	3263
73	5439	2261
74	5882	2874
75	2125	3310
76	2447	2667
77	3530	2355
78	2063	2444
79	5341	1623
80	2067	2628
81	4200	2886
82	4390	3209
83	2465	2689
84	2756	2868
85	3273	2346
86	2447	2667
87	5737	2898
88	2528	3005
89	6062	1293
90	3225	2530
91	2766	2793
92	2104	2306
93	3353	2342
94	2456	2475
95	2132	2671
96	1918	3569
97	1826	3708
98	2538	2396
99	4341	3266
100	2117	3263
101	5799	1645
102	2007	3047
103	2601	3009
104	2119	3102
105	5496	2831
106	2185	3338
107	4390	3209
108	2648	2943
109	6351	2003
110	5638	1454
111	2648	2943
112	2022	2861
113	5496	1258
114	1897	3349
115	1978	3127
116	1469	3195
117	5361	1565
118	2528	3005
119	2406	2910
120	2407	2908
121	3233	2508
122	2281	3726
123	4271	2391
124	5642	1347
125	2100	3165
126	1778	2903
127	2476	2988
128	2264	3194
129	1861	3156
130	1848	3424
131	1469	3195
