NAME : ORTEC-VRPTW-ASYM-7a65458b-d1-n840
TYPE : VRPTW-RT
DIMENSION : 841
EDGE_WEIGHT_TYPE : EUC_2D
CAPACITY : 145
NODE_COORD_SECTION
1	399	1788
2	2856	2588
3	2434	2457
4	1781	2361
5	1212	248
6	696	801
7	1608	1424
8	2689	1975
9	1627	1220
10	1593	1404
11	1199	1461
12	179	663
13	1983	1798
14	1641	2445
15	728	1111
16	1414	666
17	2965	2540
18	128	605
19	2551	2509
20	1843	867
21	238	383
22	2718	2766
23	1199	1461
24	1542	1987
25	1221	500
26	1832	2385
27	2400	2102
28	876	1161
29	1806	1903
30	1980	2099
31	2965	2540
32	1543	757
33	1593	1404
34	982	859
35	2503	2247
36	1382	567
37	1942	2198
38	2219	1756
39	841	683
40	518	208
41	488	419
42	2679	2651
43	1816	1743
44	0	568
45	1685	1514
46	718	1280
47	1542	1987
48	1789	740
49	1494	2040
50	1125	579
51	688	876
52	1980	2099
53	731	450
54	850	1102
55	2584	2663
56	1888	1791
57	1440	571
58	2223	2609
59	704	1027
60	1683	1580
61	1336	1935
62	984	1409
63	1154	1745
64	1502	1866
65	2199	1611
66	1559	1775
67	808	1331
68	1915	2285
69	1599	1910
70	1543	757
71	1789	740
72	2780	2151
73	1847	698
74	488	419
75	340	220
76	1549	1806
77	1262	1335
78	623	0
79	238	383
80	1279	1417
81	2641	2558
82	1446	597
83	1748	740
84	1125	579
85	2692	2532
86	1549	1806
87	1682	2191
88	1641	2445
89	1911	1987
90	1706	1945
91	355	313
92	218	558
93	2245	1947
94	1295	1292
95	2519	2700
96	650	994
97	878	1257
98	487	861
99	1346	1563
100	2780	2151
101	2911	2531
102	1681	1217
103	2692	2532
104	1618	708
105	1016	1351
106	685	529
107	1446	597
108	1915	2285
109	1733	1373
110	1478	2046
111	1915	2285
112	1439	1495
113	2491	2539
114	199	635
115	1640	1321
116	1668	2390
117	623	0
118	2269	2494
119	768	1198
120	876	1161
121	2614	2811
122	562	589
123	1593	1404
124	769	1083
125	2199	1611
126	1774	1777
127	384	429
128	1532	1927
129	2827	2549
130	1042	1402
131	1668	2390
132	536	398
133	1832	2385
134	1440	571
135	1345	1162
136	2670	2863
137	3071	2564
138	790	1292
139	1983	1798
140	808	1331
141	1980	2099
142	1761	2064
143	1905	2257
144	2718	2766
145	708	987
146	1682	2191
147	623	0
148	832	961
149	1920	2005
150	1759	1238
151	400	706
152	1446	597
153	128	605
154	1650	1522
155	624	344
156	1608	1424
157	249	792
158	2512	2333
159	1446	597
160	2641	2558
161	536	398
162	903	896
163	1532	1927
164	1382	567
165	850	1102
166	2614	2811
167	613	400
168	704	1027
169	1883	2101
170	1609	1262
171	1259	519
172	1184	1564
173	1915	2285
174	1295	1292
175	1591	1310
176	1532	1741
177	1801	1923
178	1294	1241
179	1701	2194
180	969	1022
181	1557	1325
182	1641	2445
183	1111	1891
184	1125	579
185	1640	1321
186	85	578
187	1163	1882
188	179	663
